M-G362 CSV Log File created by Python,Log Duration (sec): 300.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-20 15:23:58.914000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000000655,+0.099944,+0.026422,+0.039813,+1003.900267,+66.378765,-10.502489,+30.584157,49026,,1487633044.182000
000000656,+0.022802,-0.014630,+0.068824,+1002.171818,+69.391724,-9.540848,+30.584157,49401,,1487633044.182000
000000657,+0.166543,+0.122625,+0.062016,+1001.932150,+66.961290,-9.563028,+30.584157,49776,,1487633044.182000
000000658,+0.022839,+0.025712,+0.059068,+999.013094,+66.861277,-11.874153,+30.588430,50151,,1487633044.208000
000000659,+0.130417,+0.102083,+0.091801,+1001.953176,+69.386719,-7.220596,+30.579885,50526,,1487633044.210000
000000660,+0.074145,+0.051363,+0.054955,+1003.327911,+67.419603,-9.563202,+30.584157,50901,,1487633044.211000
000000661,+0.094515,+0.096736,+0.091251,+1000.292931,+64.654518,-10.507141,+30.584157,51276,,1487633044.224000
000000662,+0.074136,+0.056404,+0.055006,+998.319332,+68.951103,-12.315426,+30.584157,51651,,1487633044.234000
000000663,+0.022642,+0.081031,+0.090106,+1000.892628,+67.655209,-8.857971,+30.588430,52026,,1487633044.234000
000000664,+0.048299,+0.121717,+0.060398,+1001.818731,+68.815611,-10.008957,+30.584157,52401,,1487633044.272000
000000665,+0.079108,+0.096639,+0.085961,+1001.591503,+68.233654,-8.854202,+30.584157,52776,,1487633044.275000
000000666,+0.038219,+0.025904,+0.049127,+999.136501,+67.670540,-11.054686,+30.584157,53151,,1487633044.276000
000000667,+0.063831,+0.177432,+0.020531,+1002.974869,+66.609583,-9.918127,+30.588430,53526,,1487633044.276000
000000668,+0.058803,+0.096438,+0.075501,+1002.165718,+67.301897,-9.562243,+30.596975,53901,,1487633044.286000
000000669,+0.069155,+0.106847,+0.024958,+1001.940187,+68.228519,-8.856493,+30.592703,54276,,1487633044.297000
000000670,+0.115281,+0.056742,+0.050489,+1000.421934,+68.473846,-10.239582,+30.584157,54651,,1487633044.298000
000000671,-0.038945,+0.080827,+0.033397,+1000.305387,+68.126539,-10.126535,+30.584157,55026,,1487633044.298000
000000672,+0.094794,+0.046451,+0.055178,+1003.110075,+69.497677,-8.152010,+30.588430,55401,,1487633044.324000
000000673,+0.120348,+0.061735,+0.070928,+1002.048698,+67.308599,-9.676077,+30.584157,55776,,1487633044.324000
000000674,+0.218311,-0.018111,+0.051123,+1000.417831,+67.778406,-10.594553,+30.588430,56151,,1487633044.324000
000000675,+0.104904,+0.021296,+0.075393,+1002.172478,+70.552979,-9.993128,+30.579885,56526,,1487633044.324000
000000676,+0.058707,+0.056147,+0.080184,+1002.745935,+67.768108,-9.906446,+30.588430,56901,,1487633044.344000
000000677,+0.110009,+0.056527,+0.091053,+1002.510393,+68.120527,-10.597511,+30.584157,57276,,1487633044.354000
000000678,+0.176961,+0.097492,+0.056815,+1000.656443,+68.237978,-9.779320,+30.588430,57651,,1487633044.354000
000000679,+0.073907,+0.167261,+0.066289,+1001.348063,+67.776802,-10.481056,+30.584157,58026,,1487633044.384000
000000680,+0.089564,+0.026211,+0.070148,+1001.479801,+69.275232,-8.612103,+30.584157,58401,,1487633044.384000
000000681,+0.063725,+0.086600,+0.055178,+1001.817669,+70.325737,-10.921743,+30.579885,58776,,1487633044.384000
000000682,+0.161470,+0.046884,+0.081496,+999.254757,+66.509302,-10.138422,+30.584157,59151,,1487633044.394000
000000683,+0.038067,+0.126628,+0.065381,+1000.994694,+68.938419,-11.860928,+30.588430,59526,,1487633044.409000
000000684,+0.150959,+0.102080,+0.122551,+1003.221710,+66.602594,-7.483444,+30.584157,59901,,1487633044.411000
000000685,+0.115251,+0.036490,+0.070602,+1005.075037,+68.570971,-9.442009,+30.584157,60276,,1487633044.413000
000000686,+0.135598,+0.122257,+0.092069,+997.276310,+68.953133,-11.848236,+30.584157,60651,,1487633044.472000
000000687,+0.012464,+0.096250,+0.049485,+999.944420,+68.364693,-12.326765,+30.588430,61026,,1487633044.473000
000000688,+0.043217,+0.177208,+0.035487,+1002.059099,+67.996603,-8.278749,+30.588430,61401,,1487633044.473000
000000689,+0.007203,+0.136472,+0.065061,+1004.366476,+65.446686,-9.817646,+30.588430,61776,,1487633044.473000
000000690,+0.089478,+0.056413,+0.080613,+999.974384,+67.769920,-6.998140,+30.584157,62151,,1487633044.473000
000000691,+0.068835,+0.091519,+0.085769,+1004.366112,+67.884163,-11.069534,+30.584157,62526,,1487633044.473000
000000692,+0.099882,+0.061708,+0.040171,+999.386150,+68.123894,-8.384319,+30.584157,62901,,1487633044.473000
000000693,+0.012373,+0.116209,+0.090317,+999.841736,+69.631180,-10.691708,+30.592703,63276,,1487633044.473000
000000694,+0.135793,+0.077042,+0.056054,+1001.248072,+67.188229,-7.471548,+30.584157,63651,,1487633044.497000
000000695,+0.058694,+0.076471,+0.049920,+999.842655,+67.431160,-9.435900,+30.584157,64026,,1487633044.497000
000000696,+0.048406,+0.061226,+0.059784,+999.727510,+68.938549,-10.001051,+30.584157,64401,,1487633044.497000
000000697,+0.038153,+0.040844,+0.084829,+1004.021675,+65.329775,-9.121927,+30.588430,64776,,1487633044.537000
000000698,+0.048239,+0.151824,+0.086094,+1000.315435,+68.002966,-8.389017,+30.588430,65151,,1487633044.537000
000000699,+0.161473,+0.026676,+0.091450,+1002.732780,+67.545530,-11.995079,+30.584157,65526,,1487633044.537000
000000700,+0.079157,+0.111733,+0.086107,+1001.365339,+66.141571,-6.786659,+30.588430,00365,,1487633044.537000
000000701,+0.115427,+0.082071,+0.015184,+1002.056353,+69.157829,-9.311338,+30.588430,00740,,1487633044.537000
000000702,+0.079196,+0.056334,+0.080472,+1000.191605,+68.241545,-9.777227,+30.584157,01115,,1487633044.537000
000000703,+0.094745,+0.046385,+0.070416,+1002.618690,+67.310856,-11.533680,+30.588430,01490,,1487633044.567000
000000704,+0.084086,+0.137014,+0.091526,+999.723988,+66.391186,-9.328829,+30.579885,01865,,1487633044.577000
000000705,+0.192642,+0.017109,+0.020653,+1002.046684,+68.467468,-10.593300,+30.588430,02240,,1487633044.577000
000000706,+0.140576,+0.162631,+0.097635,+1003.216156,+67.535414,-8.865479,+30.579885,02615,,1487633044.597000
000000707,+0.161632,+0.001625,+0.055639,+1001.351171,+68.122953,-10.129942,+30.584157,02990,,1487633044.597000
000000708,-0.002685,+0.086262,-0.006707,+1000.638554,+68.941917,-13.135775,+30.592703,03365,,1487633044.597000
000000709,+0.089400,+0.081574,+0.091027,+1003.210340,+67.884647,-10.022236,+30.584157,03740,,1487633044.597000
000000710,+0.089386,+0.127030,+0.071171,+1003.906471,+65.911398,-9.231459,+30.584157,04115,,1487633044.627000
000000711,+0.120458,+0.092199,+0.020442,+1000.419514,+67.895372,-10.360991,+30.584157,04490,,1487633044.628000
000000712,+0.038033,+0.066078,+0.085091,+1000.526375,+65.928778,-10.959669,+30.584157,04865,,1487633044.630000
000000713,+0.151381,+0.097331,+0.041219,+998.332876,+69.055550,-10.112520,+30.592703,05240,,1487633044.651000
000000714,+0.007090,+0.111187,+0.090208,+1001.806627,+66.155167,-10.729755,+30.584157,05615,,1487633044.651000
000000715,+0.156476,+0.047042,+0.035712,+1004.383028,+68.918344,-8.740788,+30.584157,05990,,1487633044.651000
000000716,+0.125201,+0.117100,+0.107122,+997.761053,+67.782564,-7.917938,+30.579885,06365,,1487633044.651000
000000717,+0.079264,+0.036214,+0.070109,+1002.960329,+66.155848,-12.124891,+30.584157,06740,,1487633044.675000
000000718,+0.084351,+0.081527,+0.085871,+1001.820133,+66.725452,-8.753790,+30.588430,07115,,1487633044.691000
000000719,+0.141014,+0.102322,+0.041136,+1002.291142,+67.416164,-8.053076,+30.588430,07490,,1487633044.692000
000000720,+0.176774,+0.077160,+0.102331,+1002.048355,+67.656696,-9.904690,+30.584157,07865,,1487633044.725000
000000721,+0.068988,+0.051302,+0.059963,+1002.052151,+67.538591,-9.210108,+30.584157,08240,,1487633044.725000
000000722,+0.063569,+0.106471,+0.116327,+1002.981041,+67.303860,-9.215321,+30.584157,08615,,1487633044.725000
000000723,+0.125346,+0.086847,+0.101729,+1002.157293,+66.384737,-10.496813,+30.584157,08990,,1487633044.725000
000000724,+0.130657,+0.102272,+0.041002,+1001.477734,+69.508333,-9.073702,+30.584157,09365,,1487633044.725000
000000725,+0.156420,+0.097495,+0.026065,+1001.942505,+67.651264,-8.165125,+30.584157,09740,,1487633044.735000
000000726,+0.228751,-0.032980,+0.010476,+1000.666111,+69.160278,-8.611122,+30.588430,10115,,1487633044.753000
000000727,+0.161932,-0.134531,+0.059331,+1003.916199,+67.991396,-8.632645,+30.588430,10490,,1487633044.753000
000000728,+0.140940,+0.051694,+0.091417,+1000.882977,+68.588388,-10.936258,+30.588430,10865,,1487633044.753000
000000729,+0.053635,+0.061513,+0.009069,+998.914080,+68.943310,-9.997824,+30.579885,11240,,1487633044.793000
000000730,+0.043021,+0.106335,+0.110967,+1004.840925,+69.384508,-10.129282,+30.584157,11615,,1487633044.793000
000000731,+0.048284,+0.126619,+0.085839,+1002.179436,+67.993872,-7.583452,+30.588430,11990,,1487633044.794000
000000732,+0.022757,+0.066157,+0.039167,+999.940567,+67.093163,-12.338202,+30.584157,12365,,1487633044.794000
000000733,+0.068836,+0.136997,+0.060833,+998.904808,+68.830620,-11.506790,+30.584157,12740,,1487633044.794000
000000734,+0.110036,+0.167596,+0.046458,+1001.235353,+67.309418,-9.674006,+30.588430,13115,,1487633044.817000
000000735,+0.048569,+0.020891,+0.054289,+1000.886793,+70.325758,-11.151766,+30.588430,13490,,1487633044.818000
000000736,+0.048363,+0.096278,+0.100763,+1003.443176,+68.227617,-10.136818,+30.592703,13865,,1487633044.818000
000000737,+0.084432,+0.021131,+0.070026,+997.970730,+68.256495,-11.973007,+30.584157,14240,,1487633044.841000
000000738,+0.027910,+0.055975,+0.064524,+1002.151134,+66.850136,-11.768427,+30.588430,14615,,1487633044.841000
000000739,+0.033051,+0.126625,+0.050066,+999.267305,+70.209316,-9.872732,+30.592703,14990,,1487633044.841000
000000740,+0.145995,+0.137517,+0.072040,+1002.391466,+66.960835,-10.492687,+30.588430,15365,,1487633044.863000
000000741,+0.028005,+0.020733,+0.054008,+998.563515,+70.101400,-10.914488,+30.588430,15740,,1487633044.863000
000000742,+0.058670,+0.126968,+0.030114,+1000.765718,+70.098915,-11.848667,+30.584157,16115,,1487633044.863000
000000743,+0.109966,+0.127210,+0.066373,+1000.188862,+69.634705,-10.923578,+30.584157,16490,,1487633044.887000
000000744,+0.089281,+0.167313,+0.081738,+1001.586325,+67.888668,-9.553156,+30.584157,16865,,1487633044.887000
000000745,+0.079386,+0.056458,+0.044911,+999.031395,+68.358551,-9.541037,+30.588430,17240,,1487633044.887000
000000746,+0.130714,+0.056744,+0.071011,+1000.528511,+68.013052,-11.636259,+30.588430,17615,,1487633044.912000
000000747,+0.038024,+0.000509,+0.099670,+1001.594234,+69.625677,-9.072409,+30.579885,17990,,1487633044.913000
000000748,+0.145921,+0.056833,+0.091552,+1002.281076,+69.861053,-10.927628,+30.579885,18365,,1487633044.913000
000000749,+0.110338,+0.061889,+0.009830,+1001.462582,+67.891371,-10.828756,+30.588430,18740,,1487633044.935000
000000750,+0.171912,+0.026836,+0.066188,+1000.416121,+69.055016,-11.510103,+30.588430,19115,,1487633044.935000
000000751,+0.140973,+0.107319,+0.051346,+1000.776089,+68.003704,-9.086206,+30.588430,19490,,1487633044.935000
000000752,+0.212990,+0.022162,+0.061627,+1001.825626,+68.347855,-8.621977,+30.584157,19865,,1487633044.955000
000000753,+0.130569,+0.157606,+0.061875,+1001.117096,+68.238718,-10.476509,+30.588430,20240,,1487633044.965000
000000754,+0.099827,+0.157639,+0.005588,+1001.824245,+68.348631,-8.853867,+30.584157,20615,,1487633044.965000
000000755,+0.079424,+0.071669,+0.024747,+1000.057848,+67.438112,-12.335882,+30.588430,20990,,1487633044.983000
000000756,+0.166734,+0.072092,+0.076729,+1002.989445,+70.078468,-9.190262,+30.592703,21365,,1487633044.983000
000000757,+0.182019,+0.036916,+0.091833,+1001.122570,+68.237579,-9.548365,+30.584157,21740,,1487633044.983000
000000758,+0.084261,+0.071431,+0.095934,+1000.642935,+67.435759,-11.641521,+30.584157,22115,,1487633045.008000
000000759,+0.140846,+0.117387,+0.061613,+1002.403513,+68.231646,-9.088743,+30.584157,22490,,1487633045.009000
000000760,+0.017564,+0.171897,+0.045236,+1004.025896,+68.572556,-10.019489,+30.592703,22865,,1487633045.009000
000000761,+0.089623,+0.011132,+0.059836,+1000.193663,+67.080704,-8.860582,+30.584157,23240,,1487633045.032000
000000762,+0.079077,+0.086492,+0.101096,+1002.047655,+66.729347,-9.565592,+30.584157,23615,,1487633045.032000
000000763,+0.089103,+0.197522,+0.097289,+998.571709,+70.100676,-9.521982,+30.579885,23990,,1487633045.032000
000000764,+0.048412,+0.020810,+0.079692,+1004.600906,+66.374432,-9.925032,+30.584157,24365,,1487633045.054000
000000765,+0.073906,+0.066201,+0.121138,+1001.135681,+68.230196,-7.345394,+30.584157,24740,,1487633045.054000
000000766,+0.048445,+0.076436,+0.039621,+1000.184015,+68.245819,-11.052631,+30.584157,25115,,1487633045.054000
000000767,+0.027990,+0.025635,+0.079449,+998.335272,+67.314680,-8.853498,+30.592703,25490,,1487633045.080000
000000768,+0.001956,+0.186820,+0.070581,+1002.163223,+68.118973,-10.365061,+30.588430,25865,,1487633045.082000
000000769,+0.140975,+0.137769,+0.011025,+999.627497,+66.262569,-5.967691,+30.584157,26240,,1487633045.086000
000000770,+0.017814,+0.015722,+0.028420,+999.715820,+68.479319,-11.745188,+30.588430,26615,,1487633045.104000
000000771,+0.043135,+0.121517,+0.090797,+1002.863865,+68.346575,-9.901363,+30.588430,26990,,1487633045.106000
000000772,+0.094668,+0.056518,+0.065446,+1004.256115,+67.185261,-9.684361,+30.584157,27365,,1487633045.106000
000000773,+0.120548,+0.046714,+0.040292,+1001.132967,+68.461714,-7.923515,+30.588430,27740,,1487633045.128000
000000774,+0.161572,+0.087314,+0.051423,+1001.578089,+67.891361,-10.945082,+30.588430,28115,,1487633045.134000
000000775,+0.033213,+0.066338,+0.008825,+999.732367,+67.310318,-8.393681,+30.588430,28490,,1487633045.136000
000000776,+0.089473,+0.086724,+0.065682,+1002.859686,+68.814747,-10.823984,+30.584157,28865,,1487633045.152000
000000777,+0.027661,+0.182094,+0.050572,+1001.942171,+68.463228,-8.621262,+30.584157,29240,,1487633045.154000
000000778,+0.115103,+0.101979,+0.081425,+1000.659506,+68.354170,-9.313866,+30.584157,29615,,1487633045.156000
000000779,+0.017253,+0.197006,+0.081060,+1001.115671,+68.241467,-10.707823,+30.584157,29990,,1487633045.178000
000000780,+0.166589,+0.031735,+0.096650,+1001.117744,+68.472235,-10.473745,+30.584157,30365,,1487633045.179000
000000781,+0.109896,+0.101852,+0.101672,+1001.805964,+68.474897,-11.983315,+30.584157,30740,,1487633045.179000
000000782,+0.151142,+0.082113,+0.076634,+1000.536058,+68.242682,-10.474037,+30.584157,31115,,1487633045.200000
000000783,+0.038089,+0.086234,+0.080210,+999.954424,+68.243090,-10.588669,+30.588430,31490,,1487633045.202000
000000784,+0.069050,+0.016015,+0.059605,+1001.818724,+68.119806,-9.667673,+30.584157,31865,,1487633045.203000
000000785,+0.151426,-0.013511,+0.040107,+1001.341856,+68.012234,-11.638330,+30.584157,32240,,1487633045.232000
000000786,+0.140942,+0.046514,+0.116756,+999.958601,+67.542982,-9.552288,+30.592703,32615,,1487633045.232000
000000787,+0.104762,+0.177485,+0.082045,+1002.031481,+66.388607,-12.120255,+30.588430,32990,,1487633045.232000
000000788,+0.058780,+0.101851,+0.009542,+999.390991,+69.048910,-8.027744,+30.584157,33365,,1487633045.242000
000000789,+0.078674,+0.197246,+0.142862,+1003.789557,+67.537699,-10.142775,+30.579885,33740,,1487633045.242000
000000790,+0.069019,+0.117031,+0.014915,+1002.055954,+68.348225,-8.970572,+30.584157,34115,,1487633045.265000
000000791,+0.089444,+0.142007,+0.091628,+1000.190994,+67.310251,-9.439285,+30.592703,34490,,1487633045.265000
000000792,+0.079504,+0.041328,+0.039672,+999.705492,+66.627701,-12.574865,+30.592703,34865,,1487633045.265000
000000793,+0.130366,+0.071567,+0.147359,+1000.902952,+69.506826,-8.028297,+30.584157,35240,,1487633045.296000
000000794,-0.033767,+0.126133,+0.044072,+1001.936035,+67.303112,-9.097124,+30.592703,35615,,1487633045.296000
000000795,+0.104873,+0.081758,+0.076001,+999.723694,+66.969246,-9.671783,+30.584157,35990,,1487633045.297000
000000796,+0.079197,+0.046230,+0.085449,+1000.188503,+68.591194,-10.469624,+30.584157,36365,,1487633045.297000
000000797,+0.120316,+0.051587,+0.086063,+1002.176281,+67.417755,-7.820229,+30.584157,36740,,1487633045.321000
000000798,+0.110176,+0.036539,+0.050214,+1001.234287,+68.587610,-10.473030,+30.584157,37115,,1487633045.322000
000000799,+0.109965,+0.137313,+0.061396,+1002.407303,+67.881603,-8.280399,+30.584157,37490,,1487633045.322000
000000800,+0.151486,+0.097601,-0.014646,+999.962368,+69.282326,-9.767218,+30.588430,37865,,1487633045.352000
000000801,+0.048252,+0.116471,+0.100974,+1002.053577,+67.767776,-9.092556,+30.588430,38240,,1487633045.354000
000000802,+0.099777,+0.076466,+0.111421,+1002.985968,+67.761065,-8.632380,+30.592703,38615,,1487633045.354000
000000803,+0.135964,+0.041770,+0.045532,+1002.513536,+67.536968,-9.791929,+30.588430,38990,,1487633045.355000
000000804,+0.084432,+0.091740,+0.055498,+999.944771,+68.944336,-12.553196,+30.588430,39365,,1487633045.370000
000000805,+0.058685,+0.081512,+0.049971,+1003.091026,+66.843090,-10.031689,+30.584157,39740,,1487633045.370000
000000806,+0.115112,+0.096938,+0.081374,+1003.683762,+68.226099,-8.745070,+30.584157,40115,,1487633045.370000
000000807,+0.068778,+0.157001,+0.091506,+1001.457737,+66.502483,-10.957811,+30.588430,40490,,1487633045.403000
000000808,+0.053822,-0.014290,+0.038764,+1001.231562,+67.659456,-10.482349,+30.588430,40865,,1487633045.413000
000000809,+0.079153,+0.091387,+0.121451,+1002.627373,+68.115799,-10.483099,+30.592703,41240,,1487633045.413000
000000810,+0.037929,+0.106361,+0.095659,+1002.974831,+67.307358,-10.258833,+30.584157,41615,,1487633045.413000
000000811,+0.058456,+0.151815,+0.106552,+1002.742826,+67.421957,-10.257563,+30.588430,41990,,1487633045.434000
000000812,+0.151032,+0.051649,+0.127119,+1000.650524,+67.431484,-10.366117,+30.584157,42365,,1487633045.434000
000000813,+0.058602,+0.147088,+0.040477,+998.199312,+66.518328,-11.758257,+30.584157,42740,,1487633045.438000
000000814,+0.104700,+0.197743,+0.067018,+1002.395231,+68.236309,-10.480093,+30.584157,43115,,1487633045.461000
000000815,+0.120509,+0.102113,+0.045928,+1001.248188,+69.503633,-8.610315,+30.592703,43490,,1487633045.461000
000000816,+0.115335,+0.082078,+0.020270,+998.794474,+68.711746,-10.463991,+30.584157,43865,,1487633045.461000
000000817,+0.089485,+0.076504,+0.090969,+1001.227102,+69.865360,-12.316729,+30.588430,44240,,1487633045.461000
000000818,+0.120504,+0.021261,+0.090823,+999.033855,+68.703121,-9.306446,+30.592703,44615,,1487633045.489000
000000819,+0.212747,+0.142845,+0.118712,+1003.789703,+68.459522,-10.599554,+30.592703,44990,,1487633045.490000
000000820,+0.177178,+0.082494,+0.021101,+999.966888,+68.234123,-8.502222,+30.592703,45365,,1487633045.490000
000000821,+0.079409,+0.005961,+0.064717,+999.025898,+70.449070,-11.492455,+30.588430,45740,,1487633045.552000
000000822,+0.151164,+0.112330,+0.076934,+1000.426804,+68.005287,-9.201017,+30.588430,46115,,1487633045.552000
000000823,+0.131018,+0.052097,-0.020467,+1004.384100,+68.104019,-8.169281,+30.588430,46490,,1487633045.552000
000000824,+0.105009,+0.071574,+0.086044,+1002.050877,+69.158968,-10.239483,+30.592703,46865,,1487633045.552000
000000825,+0.202753,+0.052460,+0.031317,+1000.192659,+69.980467,-10.456516,+30.584157,47240,,1487633045.552000
000000826,+0.064177,-0.009061,+0.013560,+999.269672,+69.862024,-9.295702,+30.588430,47615,,1487633045.552000
